	gram_1	gram_2	gram_3	Freq
6558	role	define	masculine	4
6559	approach	organizational	place	3
6560	individual	team	network	4
6561	knowledge	product	development	5
6562	determine	style	group	4
6563	favorability	individual	implicit	3
6564	influence	form	leadership	3
6565	construction	more	relationship	3
6566	exhibit	stronger	affective	4
6567	ability	willingness	supervisee	3
6568	force	management	practice	33
6569	leader	influence	process	6
6570	finding	support	previous	3
6571	objective	organizational	reality	3
6572	achieve	authenticity	authentic	3
6573	articulate	inspirational	approach	4
6574	safety	culture	concept	3
6575	theoretical	underpinnings	sound	3
6576	formal	informal	organization	3
6577	set	transference	model	3
6578	act	relation	engage	3
6579	theory	leader	motive	5
6580	leader	member	attribution	4
6581	observer	construct	leadership	3
6582	leadership	hosking	dachler	3
6583	member	dyad	leadership	4
6584	process	historical	social	3
6585	leadership	training	program	12
6586	behavior	leader	high	4
6587	lead	identify	react	3
6588	link	safety	specific	3
6589	predict	characteristic	climate	3
6590	heighten	need	closure	4
6591	know	individual	understand	3
6592	predict	leadership	perception	9
6593	investment	decision	financial	4
6594	interaction	researcher	subject	6
6595	entire	supply	chain	3
6596	uncertainty	people	prefer	3
6597	personalize	develop	proposition	3
6598	construct	context	larger	3
6599	people	focus	dynamics	3
6600	leadership	relational	reality	3
6601	indirect	approach	communication	4
6602	dyad	group	organization	4
6603	work	relationship	call	3
6604	network	recognize	larger	3
6605	examine	relationship	characteristic	3
6606	incorporate	multiple	analysis	3
6607	perceive	leader	humble	3
6608	hold	leader	display	3
6609	constructionism	assume	relational	3
6610	concerned	leader	perception	3
6611	affective	relational	criterion	4
6612	electronic	meeting	system	57
6613	dachler	relational	social	3
6614	leadership	role	woman	5
6615	network	member	outcome	3
6616	context	small	medium	9
6617	power	team	member	4
6618	leader	employee	stress	6
6619	bring	life	operationalize	3
6620	construct	change	separable	3
6621	relationship	specific	employee	3
6622	meeting	north	association	3
6623	formation	relational	bond	3
6624	identity	categorization	depersonalization	3
6625	share	purpose	social	3
6626	focus	informal	leadership	4
6627	people	regular	interaction	3
6628	exert	considerable	effort	4
6629	comparison	trust	building	3
6630	organization	offer	attractive	3
6631	live	approach	generation	3
6632	follower	rating	basis	4
6633	unnecessary	ambiguity	uncertainty	3
6634	outcome	presume	researcher	3
6635	expert	consensus	approach	5
6636	basic	process	group	3
6637	role	relational	leadership	3
6638	construction	process	maker	3
6639	resource	depletion	predict	3
6640	engage	exchange	influence	3
6641	concept	provide	theoretical	3
6642	school	learn	organisation	8
6643	group	member	theory	4
6644	core	network	actor	3
6645	affective	drive	form	3
6646	break	traditional	distinction	3
6647	spirituality	spiritual	survival	3
6648	relational	skill	leadership	3
6649	recognition	leadership	relational	3
6650	theory	state	norm	3
6651	cross	functional	team	5
6652	maturity	benefit	supervision	4
6653	neuroticism	extraversion	openness	3
6654	extent	human	resource	3
6655	leader	top	management	3
6656	construct	sequence	act	3
6657	multiple	reality	approach	5
6658	approach	implementation	technique	3
6659	relational	bond	develop	3
6660	actor	relationship	leadership	3
6661	leader	interact	follower	3
6662	person	hosking	argue	3
6663	refer	way	leader	3
6664	cooperation	clarification	assessment	3
6665	compare	man	woman	6
6666	obligation	reciprocate	apply	3
6667	developmental	combination	competence	3
6668	relational	leadership	compare	3
6669	process	identify	association	3
6670	perceive	status	organization	7
6671	work	cognitive	psychology	3
6672	empirical	construct	redundancy	4
6673	female	employee	express	3
6674	decision	support	systems	8
6675	empirical	evidence	influence	3
6676	context	social	process	3
6677	relationship	job	stressor	7
6678	process	require	dynamic	3
6679	actor	relational	process	3
6680	assume	objective	reality	3
6681	incident	vulnerable	situation	5
6682	interested	reader	refer	3
6683	locus	leadership	manager	3
6684	resource	management	implementation	8
6685	follower	job	experience	3
6686	sensory	experience	feeling	3
6687	ontology	view	individual	3
6688	proposition	follower	concept	3
6689	interdependency	organize	way	3
6690	relative	illuminate	key	3
6691	solution	difficult	problem	3
6692	message	analysis	approach	5
6693	examine	role	emotion	3
6694	leadership	group	process	4
6695	rule	procedure	web	3
6696	ask	relational	social	3
6697	experience	relation	model	3
6698	contextual	approach	leadership	4
6699	abstract	tell	progress	3
6700	leadership	overarch	framework	3
6701	model	bring	life	3
6702	render	mutual	interest	3
6703	account	social	force	5
6704	group	generate	original	3
6705	social	process	comprise	3
6706	leadership	recognize	gap	3
6707	available	organizational	member	3
6708	social	task	environment	3
6709	leader	time	language	3
6710	high	power	motivation	5
6711	empirical	evidence	support	21
6712	accord	adaptive	structuration	4
6713	broader	organization	approach	3
6714	theory	leadership	perception	3
6715	limit	sociocultural	apply	3
6716	work	locus	control	15
6717	diverse	paradigm	discourse	3
6718	explore	emotion	involved	3
6719	enterprise	resource	planning	72
6720	focus	sensemaking	activity	3
6721	relationship	leader	collaborator	4
6722	people	feeling	opinion	4
6723	leadership	theorist	argue	3
6724	value	group	identity	3
6725	interest	salient	motivate	3
6726	model	social	hierarchy	3
6727	process	individual	display	3
6728	movement	human	phenomena	3
6729	motive	depend	tension	3
6730	delegate	active	leadership	4
6731	situational	organizational	determinant	4
6732	relation	engage	social	3
6733	delegating	style	appropriate	3
6734	influence	group	member	4
6735	coordinate	people	language	3
6736	presence	sex	difference	3
6737	theory	prediction	hold	9
6738	phase	enterprise	resource	3
6739	greater	behavior	attitude	3
6740	programme	student	believe	5
6741	program	global	leadership	3
6742	approach	situation	way	3
6743	value	attitude	approach	10
6744	stress	related	illness	4
6745	act	interaction	analysis	3
6746	approach	uncover	theory	3
6747	examine	gender	composition	3
6748	motive	profile	leader	4
6749	social	apply	leadership	3
6750	contingency	process	accuracy	4
6751	relational	constructionist	approach	3
6752	manager	subordinate	agreement	3
6753	develop	proposition	follower	3
6754	destructive	form	leadership	11
6755	trust	leadership	facilitate	7
6756	focus	break	prevail	3
6757	dynamics	group	process	4
6758	change	leadership	strategy	3
6759	change	hosking	dachler	3
6760	opportunity	offer	understanding	3
6761	leadership	capacity	organization	3
6762	leadership	perception	race	3
6763	display	transactional	behavior	3
6764	high	demand	job	3
6765	involve	create	interdependence	3
6766	symbolize	embody	moral	3
6767	foresight	improvidence	plan	3
6768	monitor	concept	clarity	3
6769	phase	model	innovation	3
6770	identify	relational	process	3
6771	member	professional	organization	5
6772	content	nature	relation	3
6773	first	data	report	3
6774	leadership	virtual	group	3
6775	predictor	organizational	citizenship	3
6776	normative	characteristic	member	3
6777	infuse	work	concept	3
6778	extent	leader	engage	6
6779	understand	real	construct	3
6780	represent	view	leadership	4
6781	behavior	reflect	commander	3
6782	leader	expectation	follower	6
6783	construct	relational	emanate	3
6784	model	relational	leadership	3
6785	leadership	construct	behavior	3
6786	sustain	school	improvement	10
6787	development	high	characteristic	3
6788	moderate	high	competence	8
6789	broader	range	relational	3
6790	reinforce	promote	collective	3
6791	social	coordinate	adopt	3
6792	value	identity	emotion	3
6793	nature	provide	social	3
6794	variety	task	identity	3
6795	process	understand	influence	3
6796	leader	high	perform	5
6797	operationalize	process	refer	3
6798	chen	relational	implication	3
6799	process	involve	leader	3
6800	relationship	basis	property	3
6801	difference	relational	identify	3
6802	leadership	collective	dynamic	3
6803	role	aesthetic	define	3
6804	future	research	direction	3
6805	leader	clear	expectation	3
6806	relational	consider	process	3
6807	create	influence	vacuum	3
6808	perception	attitude	feeling	6
6809	approach	cognition	mind	3
6810	satisfaction	person	relationship	3
6811	centrality	advice	network	4
6812	spirit	electronic	brainstorming	3
6813	power	struggle	high	3
6814	researcher	counter	attempt	3
6815	fitness	implication	trait	3
6816	manager	perceive	job	5
6817	need	fulfillment	mediate	6
6818	performance	social	emotional	3
6819	strong	need	avoid	3
6820	prediction	hold	leader	12
6821	lead	individual	member	3
6822	ontological	know	real	3
6823	follower	rating	core	3
6824	description	questionnaire	leadership	11
6825	effort	accomplish	share	5
6826	behavioral	depersonalization	produce	3
6827	theory	leadership	graen	3
6828	engage	relationship	development	3
6829	strong	positive	influence	3
6830	subject	empirical	testing	3
6831	examine	corporate	social	5
6832	work	leadership	approach	5
6833	group	member	work	3
6834	share	instructional	leadership	4
6835	high	activity	inhibition	3
6836	public	private	organisation	8
6837	leadership	gender	organization	5
6838	implicit	performance	theory	4
6839	member	emerge	leader	3
6840	leadership	task	provide	3
6841	laboratory	experiment	assessment	3
6842	social	responsibility	form	3
6843	positive	negative	nature	3
6844	cooperative	climate	media	5
6845	older	younger	manager	9
6846	negotiate	process	participant	3
6847	social	responsibility	context	4
6848	theory	concept	simmelian	3
6849	recognize	form	leadership	3
6850	control	develop	basis	3
6851	diverse	individual	group	3
6852	argue	entity	relational	3
6853	motive	ability	perception	7
6854	problem	solving	group	7
6855	need	independence	indifference	5
6856	author	theory	attempt	3
6857	failure	entity	risk	3
6858	unit	analysis	individual	4
6859	ability	capture	process	3
6860	high	express	confidence	3
6861	enable	team	member	4
6862	leadership	relationship	construct	3
6863	participant	encourage	support	3
6864	school	improvement	work	3
6865	rely	rate	develop	3
6866	centrality	mediate	relationship	3
6867	physical	fitness	increase	3
6868	member	exchange	direction	3
6869	relate	relatedness	process	3
6870	individual	involve	relationship	3
6871	leadership	embed	work	3
6872	leader	personal	resource	5
6873	term	incentive	plan	3
6874	analysis	individual	group	3
6875	view	multiple	reality	3
6876	factor	analysis	support	4
6877	theory	reframe	problem	3
6878	relational	constructionism	attempt	3
6879	cynicism	empowerment	mediate	3
6880	critical	factor	understand	3
6881	define	joint	share	3
6882	behavioural	reaction	theoretical	3
6883	solidarity	trade	union	3
6884	leader	public	human	5
6885	mind	nature	provide	3
6886	offer	approach	relationship	3
6887	role	employee	advocate	3
6888	supervisor	subordinate	relationship	4
6889	transformational	project	leadership	7
6890	explanation	offer	contrary	3
6891	difference	approach	modern	3
6892	feel	obligation	organizational	3
6893	reduce	power	distance	3
6894	reality	lie	context	3
6895	make	idiosyncrasy	credit	3
6896	exchange	vertical	member	3
6897	leader	exhibit	style	3
6898	illuminate	key	issue	3
6899	direction	vertical	consistent	3
6900	cross	cultural	comparison	4
6901	interaction	team	member	4
6902	body	source	know	3
6903	collaborator	organization	purpose	3
6904	innovation	uncertainty	conflict	5
6905	individual	greater	understanding	3
6906	nurse	job	dissatisfaction	3
6907	symbolic	emotion	leader	4
6908	idealize	perception	leader	3
6909	contrast	power	struggle	3
6910	idea	process	product	4
6911	social	construction	followership	4
6912	unfold	history	role	3
6913	weak	tie	positive	3
6914	social	responsibility	note	3
6915	movement	gender	equality	3
6916	leadership	student	outcome	22
6917	value	global	leadership	3
6918	trust	leader	depend	3
6919	create	hosking	describe	3
6920	theory	prominent	leadership	3
6921	leader	greater	influence	3
6922	leader	structuring	follower	5
6923	group	intergroup	cohesion	6
6924	member	exchange	network	3
6925	provide	theoretical	framework	3
6926	leadership	behaviour	manager	5
6927	group	member	control	4
6928	human	organization	view	4
6929	difficult	team	member	3
6930	structure	dynamic	open	3
6931	perception	exemplar	social	3
6932	leadership	function	generic	3
6933	view	perception	report	3
6934	process	interdependency	organize	3
6935	dispositional	need	closure	9
6936	attitude	approach	behavior	7
6937	structure	predicate	content	3
6938	absenteeism	turnover	rate	3
6939	combine	approach	static	3
6940	prototypical	normative	characteristic	3
6941	special	contribution	performance	3
6942	structure	group	process	3
6943	climate	national	wealth	3
6944	process	vehicle	ongoing	3
6945	combine	data	analysis	3
6946	interact	responsible	kind	3
6947	moderator	relationship	facet	4
6948	begin	focus	manager	3
6949	high	uncertainty	project	5
6950	independence	indifference	organizational	3
